접수부서,접수완료일시,경찰청,사건상태,사건종별,신고자성별,발생지점,경도,위도,동일사건발생,접수완료일시_연도
충남청,2020-12-01 06:20:28,세종청,종결요청,교통불편,남성,세종특별자치시 세종시 고운동(고운동) 1501,127.23321802,36.50553102,,2020
충남청,2020-12-01 07:49:58,충남청,종결요청,교통불편,남성,충청남도 천안시 서북구 차암동(행정:부성2동) ,127.110172,36.85724,,2020
대전청,2020-12-01 08:04:49,대전청,종결요청,교통사고,남성,인천광역시 중구 유동(행정:율목동) 27-4,126.63575535,37.4693463,,2020
충남청,2020-12-01 08:19:29,충남청,종결요청,교통불편,남성,충청남도 천안시 동남구 신부동(신안동) 495-13,127.16271242,36.82079151,,2020
대전청,2020-12-01 08:35:04,대전청,종결요청,교통사고,남성,대전광역시 서구 둔산동(행정:둔산2동) 1116,127.375175,36.35011539,,2020
충남청,2020-12-01 08:06:06,충남청,종결요청,교통사고,남성,충청남도 금산군 추부면 마전리(행정:추부면) 430-5,127.470598,36.19058,,2020
충남청,2020-12-01 04:29:04,충남청,종결요청,음주운전,여성,충청남도 천안시 서북구 성정동(행정:성정2동) 1347,127.141586,36.828355,Y,2020
대전청,2020-12-01 06:23:08,대전청,종결요청,교통사고,남성,대전광역시 서구 월평동(월평2동) 218,127.36809703,36.36422719,Y,2020
대전청,2020-12-01 07:38:09,대전청,종결요청,교통불편,불상,대전광역시 대덕구 대화동(행정:대화동) ,127.398734,36.364382,,2020
대전청,2020-12-01 08:07:04,대전청,종결요청,교통사고,남성,대전광역시 서구 갈마동(갈마1동) 418-3,127.36851337,36.34346439,,2020
충남청,2020-12-01 05:35:42,충남청,종결요청,교통사고,남성,충청남도 아산시 인주면 모원리(인주면) 264-2,126.92170143,36.88839912,,2020
대전청,2020-12-01 06:42:59,대전청,종결요청,교통불편,남성,대전광역시 유성구 노은동(노은1동) 564-1,127.31278465,36.36687274,,2020
대전청,2020-12-01 05:14:02,대전청,종결요청,교통사고,남성,대전광역시 동구 신상동(대청동) 643-5,127.512667,36.351217,,2020
대전청,2020-12-01 07:41:23,대전청,종결요청,교통사고,여성,대전광역시 서구 둔산동(둔산2동) 909,127.39914573,36.35782845,,2020
충남청,2020-12-01 07:54:18,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 부강면 갈산리(부강면) 470-2,127.356276,36.543105,,2020
충남청,2020-12-01 05:55:14,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 조치원읍 남리(조치원읍) 33-2,127.29866982,36.59824848,,2020
충남청,2020-12-01 07:00:54,충남청,종결요청,교통사고,남성,충청남도 아산시 염치읍 석두리(행정:염치읍) 351,126.99301596,36.81177735,,2020
대전청,2020-12-01 07:55:27,대전청,종결요청,교통위반,남성,대전광역시 유성구 신성동(행정:신성동) 216-4,127.35033139,36.38698337,,2020
충남청,2020-12-01 05:39:16,충남청,종결요청,교통사고,남성,충청남도 서천군 장항읍 창선2리(행정:장항읍) 228-4,126.69561,36.013269,,2020
충남청,2020-12-01 05:57:15,충남청,종결요청,교통위반,여성,충청남도 천안시 동남구 신부동(신안동) 988,127.1641667,36.8158333,,2020
충남청,2020-12-01 07:03:12,충남청,종결요청,교통사고,남성,충청남도 아산시 탕정면 명암리(탕정면) 1305,127.05911206,36.81324749,,2020
대전청,2020-12-01 07:44:16,대전청,종결요청,교통사고,남성,대전광역시 중구 중촌동(행정:중촌동) ,127.416011,36.336607,,2020
대전청,2020-12-01 06:31:47,대전청,종결요청,교통불편,남성,대전광역시 중구 유천동(행정:유천2동) 267-68,127.398003,36.314679,,2020
대전청,2020-12-01 07:17:05,대전청,종결요청,교통불편,남성,대전광역시 서구 도마동(행정:도마2동) 163-11,127.37315644,36.31174426,,2020
충남청,2020-12-01 07:31:49,충남청,종결요청,교통사고,남성,충청남도 논산시 상월면 산성리(행정:상월면) 11-6,127.143794,36.293962,,2020
충남청,2020-12-01 07:59:08,충남청,종결요청,교통불편,남성,충청남도 천안시 서북구 쌍용동(쌍용2동) 1367,127.11706803,36.79983474,,2020
충남청,2020-12-01 05:24:25,충남청,종결요청,교통사고,남성,충청남도 아산시 영인면 신봉리(영인면) 514-15,126.97954139,36.89631421,,2020
충남청,2020-12-01 20:55:43,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 봉명동(행정:봉명동) 513,127.13792,36.806885,,2020
대전청,2020-12-01 21:07:22,대전청,종결요청,교통사고,여성,대전광역시 유성구 봉명동(행정:온천1동) 466-2,127.336823,36.354466,,2020
대전청,2020-12-01 21:28:47,대전청,종결요청,교통사고,여성,대전광역시 서구 도마동(행정:도마1동) 63-26,127.37506356,36.31943877,Y,2020
충남청,2020-12-01 21:45:30,충남청,종결요청,음주운전,남성,충청남도 천안시 서북구 성정동(성정1동) 744-7,127.14022618,36.8107799,Y,2020
대전청,2020-12-01 21:49:23,대전청,종결요청,교통사고,남성,대전광역시 서구 괴정동(행정:괴정동) 49-9,127.3887694,36.33806526,,2020
충남청,2020-12-01 18:26:57,충남청,종결요청,교통사고,불상,충청남도 논산시 연무읍 소룡리 347-9 gps,127.12864,36.1068,Y,2020
충남청,2020-12-01 18:40:55,충남청,종결요청,교통사고,불상,충청남도 당진시 송악읍 가학리(행정:송악읍) 162-4,126.708094,36.918354,Y,2020
충남청,2020-12-01 19:19:39,충남청,종결요청,음주운전,남성,충청남도 공주시 유구읍 신영리(행정:유구읍) 480-4,126.961672,36.559427,,2020
충남청,2020-12-01 21:00:31,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 보람동(행정:보람동) 622-1,127.29327,36.4822,,2020
충남청,2020-12-01 18:29:09,충남청,종결요청,교통사고,남성,충청남도 서산시 석림동(행정:수석동) 609-4,126.460342,36.776968,,2020
충남청,2020-12-01 21:40:25,충남청,종결요청,음주운전,남성,충청남도 천안시 서북구 성정동(성정1동) 746-8,127.14,36.8102778,Y,2020
대전청,2020-12-01 19:26:03,대전청,종결요청,교통사고,남성,대전광역시 서구 둔산동(둔산2동) 1125,127.37714553,36.34895604,,2020
충남청,2020-12-01 21:43:55,충남청,종결요청,교통사고,불상,"충청남도 천안시 서북구 쌍용동 1920 쌍용동뜨란채아파트 /513동, 514동 앞 / ",127.11928,36.8054,N,2020
충남청,2020-12-01 17:48:28,충남청,종결요청,교통사고,남성,충청남도 아산시 둔포면 둔포리(둔포면) 132-7,127.046757,36.927849,,2020
충남청,2020-12-01 17:47:45,충남청,종결요청,교통사고,불상,충청남도 천안시 서북구 성거읍 정촌리 232-37 gps ,127.18964,36.8819,N,2020
충남청,2020-12-01 17:50:44,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 성거읍 정촌리(성거읍) 232-38,127.18972769,36.88183905,,2020
대전청,2020-12-01 18:33:48,대전청,종결요청,교통사고,남성,대전광역시 서구 둔산동(둔산2동) 961,127.37921424,36.3563761,,2020
충남청,2020-12-01 20:17:45,충남청,종결요청,교통불편,남성,충청남도 서천군 장항읍 창선2리(행정:장항읍) 206-2,126.69855,36.015862,,2020
충남청,2020-12-01 20:36:29,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 신부동(행정:신안동) 469-6,127.160251,36.818662,,2020
충남청,2020-12-01 17:56:03,충남청,종결요청,교통사고,남성,충청남도 홍성군 홍북읍 신경리(행정:홍북읍) 1182,126.674908,36.647901,,2020
충남청,2020-12-01 17:56:10,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 청당동(행정:청룡동) 493,127.153197,36.783749,,2020
대전청,2020-12-01 18:18:15,대전청,종결요청,교통사고,남성,충청남도 계룡시 엄사면 엄사리(행정:엄사면) 34-1,127.24842,36.283218,,2020
대전청,2020-12-01 18:20:33,대전청,종결요청,교통사고,남성,대전광역시 동구 신상동(대청동) 362-2,127.4966667,36.3519444,,2020
대전청,2020-12-01 18:46:44,대전청,종결요청,교통불편,남성,대전광역시 서구 둔산동(행정:둔산2동) 911,127.39522724,36.35770633,,2020
대전청,2020-12-01 18:51:59,대전청,종결요청,교통사고,남성,대전광역시 대덕구 대화동(행정:대화동) 3-1,127.41897129,36.36882126,,2020
대전청,2020-12-01 18:50:43,대전청,종결요청,교통사고,남성,대전광역시 대덕구 덕암동(덕암동) 128-15,127.41961148,36.44429291,,2020
충남청,2020-12-01 17:55:15,충남청,종결요청,교통사고,불상,충청남도 홍성군 홍북읍 신경리 1979 ,126.67477,36.64772,N,2020
충남청,2020-12-01 18:00:23,세종청,종결요청,교통불편,여성,세종특별자치시 세종시 금남면 달전리(금남면) 산5-4,127.35865278,36.46902335,,2020
대전청,2020-12-01 18:50:31,대전청,종결요청,교통사고,여성,대전광역시 서구 괴정동(행정:괴정동) 427-33,127.38826762,36.33909877,,2020
충남청,2020-12-01 21:06:11,충남청,종결요청,교통위반,남성,충청남도 아산시 음봉면 송촌리(음봉면) 257-2,127.03851514,36.85340016,Y,2020
대전청,2020-12-01 20:01:28,대전청,종결요청,교통사고,남성,대전광역시 대덕구 신탄진동(행정:신탄진동) 135-1,127.434406,36.449288,,2020
충남청,2020-12-01 21:06:04,충남청,종결요청,교통사고,여성,충청남도 천안시 동남구 신부동(행정:신안동) 322-2,127.152474,36.8218,,2020
충남청,2020-12-01 21:12:24,충남청,종결요청,음주운전,남성,충청남도 천안시 서북구 성정동(성정2동) 1478,127.1405556,36.8266667,,2020
충남청,2020-12-01 21:11:40,충남청,종결요청,교통사고,불상,충청남도 천안시 서북구 쌍용동 1899 타이어테크 앞,127.11536,36.80151,N,2020
충남청,2020-12-01 21:23:54,충남청,종결요청,교통사고,불상,충청남도 보령시 천북면 장은리(행정:천북면) 1070,126.48488,36.50757,,2020
충남청,2020-12-01 22:21:08,세종청,종결요청,교통사고,남성,세종특별자치시 세종시 반곡동(소담동) 59-7(V 4161동1호),127.31422,36.50045,,2020
충남청,2020-12-01 21:30:05,충남청,종결요청,교통사고,남성,충청남도 천안시 서북구 성정동(성정2동) 785,127.133832,36.825013,Y,2020
충남청,2020-12-01 21:20:19,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 영성동(행정:중앙동) 20-1,127.150871,36.804431,,2020
충남청,2020-12-01 21:47:55,세종청,종결요청,교통위반,남성,세종특별자치시 세종시 소정면 운당리(행정:소정면) ,127.14967,36.705952,,2020
충남청,2020-12-01 22:44:58,충남청,종결요청,교통사고,남성,충청남도 서산시 음암면 상홍리(음암면) 914-7,126.49420241,36.78314926,,2020
대전중부,2020-12-01 18:00:40,대전청,종결요청,교통사고,불상,대전광역시 중구 대흥동(행정:대흥동) ,127.420177,36.324025,,2020
충남청,2020-12-01 21:22:46,충남청,종결요청,음주운전,남성,충청남도 천안시 동남구 삼룡동(청룡동) 173-1,127.17352867,36.78708673,,2020
충남청,2020-12-01 21:23:54,충남청,종결요청,교통사고,여성,충청남도 당진시 합덕읍 운산리(행정:합덕읍) 264-5,126.774231,36.808688,,2020
충남청,2020-12-01 21:47:25,충남청,종결요청,교통사고,남성,충청남도 아산시 탕정면 명암리(행정:탕정면) 942-3,127.059229,36.797072,,2020
대전유성,2020-12-01 19:35:19,대전청,종결요청,교통위반,남성,대전광역시 유성구 하기동(행정:노은2동) 519,127.321658,36.384184,,2020
대전청,2020-12-01 19:38:06,대전청,종결요청,교통사고,여성,대전광역시 유성구 장대동(행정:온천2동) 307-12,127.336227,36.36553,Y,2020
충남청,2020-12-01 18:17:35,충남청,종결요청,교통불편,남성,충청남도 논산시 부적면 마구평리(부적면) 6-80,127.13303994,36.21413372,,2020
충남청,2020-12-01 18:16:25,충남청,종결요청,교통사고,여성,충청남도 아산시 좌부동(행정:온양6동) 74-3,127.03241,36.755134,,2020
충남청,2020-12-01 18:17:35,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 성남면 화성리(행정:성남면) 55-6,127.264139,36.756311,,2020
충남청,2020-12-01 18:18:48,충남청,종결요청,교통사고,남성,충청남도 천안시 동남구 다가동(일봉동) 61-44,127.14752912,36.789104,,2020
충남청,2020-12-01 20:04:21,충남청,종결요청,음주운전,남성,충청남도 서산시 대산읍 대산리(행정:대산읍) ,126.427844,36.94031,,2020
충남청,2020-12-01 22:04:02,충남청,종결요청,교통사고,남성,충청남도 서산시 지곡면 환성리(행정:지곡면) 384,126.44201,36.901981,,2020
충남청,2020-12-01 22:09:05,충남청,종결요청,음주운전,여성,충청남도 서산시 해미면 읍내리(행정:해미면) ,126.54778,36.712226,,2020
대전청,2020-12-01 17:53:28,대전청,종결요청,교통사고,여성,대전광역시 유성구 계산동(행정:진잠동) 806-1,127.304712,36.341635,,2020
대전청,2020-12-01 17:55:26,대전청,종결요청,교통불편,여성,대전광역시 유성구 구성동(온천2동) 54-2,127.366473,36.373638,,2020
충남청,2020-12-01 18:18:42,충남청,종결요청,교통불편,남성,충청남도 논산시 부적면 마구평리(행정:부적면) 79-3,127.128565,36.213536,N,2020
충남청,2020-12-01 18:19:32,충남청,종결요청,교통불편,여성,충청남도 논산시 부적면 마구평리(부적면) 77-8,127.12736925,36.21383284,,2020
충남청,2020-12-01 19:11:55,충남청,종결요청,교통사고,불상,충청남도 공주시 정안면 대산리(행정:정안면) 774-1,127.103057,36.620576,N,2020
충남청,2020-12-01 19:52:29,충남청,종결요청,음주운전,남성,충청남도 보령시 남곡동(대천5동) 1140-3,126.54027,36.338643,,2020
충남청,2020-12-01 22:00:08,충남청,종결요청,교통사고,남성,충청남도 서산시 지곡면 환성리(지곡면) 330-6,126.44229922,36.90502788,,2020
충남청,2020-12-01 18:09:32,충남청,종결요청,교통사고,남성,충청남도 보령시 천북면 신죽리(천북면) 833-1,126.58417892,36.49231067,,2020
충남청,2020-12-01 18:10:38,충남청,종결요청,교통불편,불상,충청남도 논산시 부적면 마구평리(행정:부적면) 79-3,127.128565,36.213536,,2020
대전청,2020-12-01 19:04:29,대전청,종결요청,교통불편,남성,대전광역시 유성구 하기동(행정:노은2동) 483-3,127.32492066,36.38653582,,2020
충남청,2020-12-01 19:54:13,충남청,종결요청,교통사고,남성,충청남도 당진시 시곡동(행정:당진3동) ,126.684849,36.902482,,2020
충남청,2020-12-01 19:54:51,충남청,종결요청,교통사고,여성,충청남도 서산시 대산읍 대산리(행정:대산읍) 249-9,126.428705,36.94206,,2020
충남청,2020-12-01 20:14:15,세종청,종결요청,교통사고,불상,세종특별자치시 전동면 석곡리 6-25 ,127.25224,36.66238,N,2020
충남청,2020-12-01 22:31:15,충남청,종결요청,음주운전,여성,충청남도 천안시 동남구 용곡동(행정:신방동) 116-25,127.141911,36.781146,,2020
